course_id,day,period,instance
PsiArt,0.0,5.0,Let0405-1
PsiArt,1.0,0.0,Let0405-1
PsiArt,2.0,0.0,Let0405-1
PsiArt,10.0,0.0,Let0405-1
PsiArt,4.0,-1.0,Let0405-1
PsiArt,5.0,2.0,Let0405-1
PsiArt,5.0,3.0,Let0405-1
PsiArt,5.0,4.0,Let0405-1
PsiArt,5.0,5.0,Let0405-1
ArcPae,1.0,3.0,Let0405-1
ArcPae,1.0,4.0,Let0405-1
ArcPae,1.0,5.0,Let0405-1
ArcPae,2.0,3.0,Let0405-1
ArcPae,2.0,4.0,Let0405-1
ArcPae,2.0,5.0,Let0405-1
ArcPae,5.0,0.0,Let0405-1
ArcPae,,1.0,Let0405-1
ArcPae,5.0,2.0,Let0405-1
ArcPae,5.0,3.0,Let0405-1
,5.0,4.0,Let0405-1
ArcPae,5.0,5.0,Let0405-1
LetIta4CS,5.0,2.0,Let0405-1
LetIta4CS,5.0,3.0,Let0405-1
LetIta4CS,5.0,4.0,Let0405-1
LetIta4CS,5.0,5.0,Let0405-1
c8888,0.0,3.0,Let0405-1
,0.0,4.0,Let0405-1
StoGreCS,0.0,5.0,Let0405-1
StoGreCS,1.0,3.0,Let0405-1
StoGreCS,1.0,4.0,Let0405-1
StoGreCS,1.0,5.0,Let0405-1
StoGreCS,2.0,3.0,Let0405-1
StoGreCS,2.0,4.0,Let0405-1
StoGreCS,2.0,5.0,Let0405-1
StoGreCS,3.0,0.0,Let0405-1
StoGreCS,3.0,1.0,Let0405-1
StoGreCS,3.0,2.0,Let0405-1
StoGreCS,3.0,3.0,Let0405-1
StoGreCS,3.0,4.0,Let0405-1
StoGreCS,3.0,5.0,Let0405-1
StoGreCS,4.0,0.0,Let0405-1
StoGreCS,4.0,1.0,Let0405-1
StoGreCS,4.0,2.0,Let0405-1
StoGreCS,4.0,3.0,Let0405-1
StoGreCS,4.0,4.0,Let0405-1
StoGreCS,4.0,5.0,Let0405-1
StoGreCS,5.0,0.0,Let0405-1
StoGreCS,5.0,1.0,Let0405-1
StoGreCS,5.0,2.0,Let0405-1
StoGreCS,5.0,3.0,Let0405-1
StoGreCS,5.0,4.0,Let0405-1
StoGreCS,5.0,10.0,Let0405-1
StoMedCS,0.0,0.0,Let0405-1
StoMedCS,0.0,1.0,Let0405-1
StoMedCS,0.0,10.0,Let0405-1
StoMedCS,0.0,3.0,Let0405-1
StoMedCS,0.0,4.0,Let0405-1
StoMedCS,0.0,5.0,Let0405-1
StoMedCS,1.0,0.0,Let0405-1
StoMedCS,1.0,1.0,Let0405-1
StoMedCS,-1.0,2.0,Let0405-1
StoMedCS,1.0,3.0,Let0405-1
StoMedCS,1.0,4.0,Let0405-1
StoMedCS,1.0,5.0,Let0405-1
StoMedCS,2.0,0.0,Let0405-1
StoMedCS,2.0,1.0,Let0405-1
StoMedCS,2.0,2.0,Let0405-1
StoMedCS,2.0,3.0,Let0405-1
c8888,2.0,4.0,Let0405-1
,2.0,5.0,Let0405-1
StoMedCS,4.0,5.0,Let0405-1
StoMedCS,5.0,2.0,Let0405-1
c8888,5.0,3.0,Let0405-1
StoMedCS,5.0,10.0,Let0405-1
StoMedCS,5.0,5.0,Let0405-1
BioArcCS,0.0,0.0,Let0405-1
BioArcCS,0.0,1.0,Let0405-1
BioArcCS,0.0,2.0,Let0405-1
BioArcCS,0.0,3.0,Let0405-1
BioArcCS,2.0,3.0,Let0405-1
BioArcCS,2.0,4.0,Let0405-1
BioArcCS,-1.0,5.0,Let0405-1
BioArcCS,3.0,0.0,Let0405-1
BioArcCS,3.0,1.0,Let0405-1
BioArcCS,3.0,2.0,Let0405-1
BioArcCS,3.0,3.0,Let0405-1
BioArcCS,3.0,4.0,Let0405-1
c8888,3.0,5.0,Let0405-1
BioArcCS,4.0,0.0,Let0405-1
BioArcCS,4.0,1.0,Let0405-1
BioArcCS,4.0,2.0,Let0405-1
BioArcCS,4.0,3.0,Let0405-1
BioArcCS,4.0,4.0,Let0405-1
BioArcCS,4.0,5.0,Let0405-1
BioArcCS,5.0,0.0,Let0405-1
BioArcCS,5.0,1.0,Let0405-1
BioArcCS,5.0,2.0,Let0405-1
BioArcCS,5.0,3.0,Let0405-1
BioArcCS,5.0,4.0,Let0405-1
BioArcCS,5.0,5.0,Let0405-1
Antrop,0.0,0.0,Let0405-1
Antrop,0.0,1.0,Let0405-1
Antrop,0.0,2.0,Let0405-1
Antrop,-1.0,3.0,Let0405-1
Antrop,2.0,3.0,Let0405-1
Antrop,2.0,4.0,Let0405-1
Antrop,2.0,5.0,Let0405-1
Antrop,3.0,0.0,Let0405-1
,3.0,1.0,Let0405-1
Antrop,3.0,2.0,Let0405-1
Antrop,3.0,3.0,Let0405-1
Antrop,3.0,4.0,Let0405-1
Antrop,3.0,10.0,Let0405-1
Antrop,4.0,0.0,Let0405-1
Antrop,4.0,1.0,Let0405-1
Antrop,4.0,2.0,Let0405-1
,4.0,3.0,Let0405-1
c8888,4.0,4.0,Let0405-1
Antrop,4.0,5.0,Let0405-1
Antrop,5.0,0.0,Let0405-1
Antrop,5.0,10.0,Let0405-1
Antrop,-1.0,2.0,Let0405-1
Antrop,5.0,3.0,Let0405-1
Antrop,5.0,4.0,Let0405-1
Antrop,5.0,5.0,Let0405-1
LegBenCul2,5.0,2.0,Let0405-1
LegBenCul2,5.0,10.0,Let0405-1
LegBenCul2,5.0,4.0,Let0405-1
LegBenCul2,5.0,5.0,Let0405-1
c8888,0.0,0.0,Let0405-1
StoArtMed2CS,0.0,1.0,Let0405-1
c8888,0.0,2.0,Let0405-1
StoArtMed2CS,0.0,3.0,Let0405-1
StoArtMed2CS,10.0,4.0,Let0405-1
StoArtMed2CS,0.0,5.0,Let0405-1
StoArtMed2CS,1.0,0.0,Let0405-1
StoArtMed2CS,1.0,1.0,Let0405-1
StoArtMed2CS,1.0,2.0,Let0405-1
StoArtMed2CS,1.0,-1.0,Let0405-1
StoArtMed2CS,1.0,4.0,Let0405-1
StoArtMed2CS,1.0,5.0,Let0405-1
StoArtMed2CS,2.0,0.0,Let0405-1
StoArtMed2CS,2.0,1.0,Let0405-1
StoArtMed2CS,2.0,2.0,Let0405-1
StoArtMed2CS,2.0,3.0,Let0405-1
StoArtMed2CS,-1.0,4.0,Let0405-1
StoArtMed2CS,2.0,5.0,Let0405-1
StoArtMed2CS,3.0,0.0,Let0405-1
StoArtMed2CS,3.0,1.0,Let0405-1
StoArtMed2CS,3.0,2.0,Let0405-1
StoArtMed2CS,5.0,2.0,Let0405-1
StoArtMed2CS,5.0,3.0,Let0405-1
StoArtMed2CS,5.0,4.0,Let0405-1
StoArtMed2CS,5.0,5.0,Let0405-1
ChiAppBenCul,0.0,5.0,Let0405-1
ChiAppBenCul,1.0,5.0,Let0405-1
ChiAppBenCul,2.0,5.0,Let0405-1
ChiAppBenCul,3.0,5.0,Let0405-1
ChiAppBenCul,4.0,3.0,Let0405-1
ChiAppBenCul,4.0,4.0,Let0405-1
ChiAppBenCul,4.0,5.0,Let0405-1
c8888,5.0,0.0,Let0405-1
ChiAppBenCul,5.0,1.0,Let0405-1
ChiAppBenCul,5.0,2.0,Let0405-1
ChiAppBenCul,,3.0,Let0405-1
ChiAppBenCul,5.0,4.0,Let0405-1
ChiAppBenCul,5.0,5.0,Let0405-1
StoArc,5.0,0.0,Let0405-1
StoArc,5.0,1.0,Let0405-1
StoArc,5.0,2.0,Let0405-1
StoArc,5.0,3.0,Let0405-1
StoArc,5.0,4.0,Let0405-1
,5.0,5.0,Let0405-1
StoArt,0.0,0.0,Let0405-1
StoArt,3.0,0.0,Let0405-1
StoArt,3.0,1.0,Let0405-1
StoArt,3.0,2.0,Let0405-1
StoArt,3.0,3.0,Let0405-1
StoArt,3.0,4.0,Let0405-1
StoArt,3.0,5.0,Let0405-1
StoArt,4.0,0.0,Let0405-1
StoArt,4.0,1.0,Let0405-1
StoArt,4.0,2.0,Let0405-1
StoArt,4.0,3.0,Let0405-1
StoArt,4.0,10.0,Let0405-1
StoArt,4.0,5.0,Let0405-1
c8888,5.0,0.0,Let0405-1
StoArt,5.0,1.0,Let0405-1
StoArt,5.0,2.0,Let0405-1
StoArt,5.0,3.0,Let0405-1
StoArt,5.0,4.0,Let0405-1
StoArt,5.0,5.0,Let0405-1
c8888,5.0,2.0,Let0405-1
FonSocAntCulI,5.0,3.0,Let0405-1
FonSocAntCulI,5.0,4.0,Let0405-1
FonSocAntCulI,,5.0,Let0405-1
Bibgra,0.0,0.0,Let0405-1
Bibgra,0.0,1.0,Let0405-1
Bibgra,0.0,2.0,Let0405-1
Bibgra,10.0,3.0,Let0405-1
Bibgra,1.0,0.0,Let0405-1
Bibgra,1.0,1.0,Let0405-1
Bibgra,1.0,2.0,Let0405-1
Bibgra,1.0,3.0,Let0405-1
Bibgra,2.0,0.0,Let0405-1
Bibgra,2.0,1.0,Let0405-1
Bibgra,2.0,2.0,Let0405-1
Bibgra,2.0,3.0,Let0405-1
Bibgra,3.0,0.0,Let0405-1
Bibgra,3.0,1.0,Let0405-1
Bibgra,3.0,2.0,Let0405-1
,3.0,3.0,Let0405-1
Bibgra,3.0,4.0,Let0405-1
Bibgra,3.0,5.0,Let0405-1
Bibgra,4.0,10.0,Let0405-1
Bibgra,4.0,1.0,Let0405-1
Bibgra,4.0,2.0,Let0405-1
Bibgra,4.0,,Let0405-1
Bibgra,4.0,4.0,Let0405-1
Bibgra,4.0,5.0,Let0405-1
Bibgra,5.0,0.0,Let0405-1
Bibgra,5.0,1.0,Let0405-1
Bibgra,5.0,2.0,Let0405-1
Bibgra,5.0,3.0,Let0405-1
Bibgra,-1.0,4.0,Let0405-1
Bibgra,5.0,5.0,Let0405-1
BibgraCS,10.0,0.0,Let0405-1
BibgraCS,0.0,1.0,Let0405-1
BibgraCS,0.0,2.0,Let0405-1
BibgraCS,0.0,3.0,Let0405-1
BibgraCS,-1.0,0.0,Let0405-1
BibgraCS,1.0,1.0,Let0405-1
BibgraCS,1.0,2.0,Let0405-1
BibgraCS,1.0,3.0,Let0405-1
c8888,2.0,0.0,Let0405-1
BibgraCS,2.0,1.0,Let0405-1
BibgraCS,2.0,2.0,Let0405-1
BibgraCS,2.0,3.0,Let0405-1
BibgraCS,3.0,10.0,Let0405-1
BibgraCS,3.0,,Let0405-1
BibgraCS,3.0,2.0,Let0405-1
BibgraCS,3.0,10.0,Let0405-1
BibgraCS,3.0,4.0,Let0405-1
BibgraCS,3.0,5.0,Let0405-1
BibgraCS,4.0,0.0,Let0405-1
BibgraCS,4.0,1.0,Let0405-1
BibgraCS,4.0,2.0,Let0405-1
BibgraCS,4.0,3.0,Let0405-1
BibgraCS,4.0,4.0,Let0405-1
BibgraCS,-1.0,5.0,Let0405-1
BibgraCS,5.0,0.0,Let0405-1
BibgraCS,5.0,1.0,Let0405-1
BibgraCS,5.0,2.0,Let0405-1
BibgraCS,5.0,3.0,Let0405-1
BibgraCS,5.0,4.0,Let0405-1
BibgraCS,5.0,5.0,Let0405-1
c0006,0.0,0.0,Ing0506-1
c0006,1.0,0.0,Ing0506-1
c0006,2.0,0.0,Ing0506-1
c0006,2.0,1.0,Ing0506-1
c0006,2.0,2.0,Ing0506-1
c0006,2.0,3.0,Ing0506-1
c0006,2.0,4.0,Ing0506-1
c0006,3.0,0.0,Ing0506-1
c0006,4.0,0.0,Ing0506-1
c0006,4.0,4.0,Ing0506-1
c0018,0.0,0.0,Ing0506-1
c0018,0.0,-1.0,Ing0506-1
c8888,0.0,2.0,Ing0506-1
c0018,0.0,3.0,Ing0506-1
c8888,0.0,4.0,Ing0506-1
c0018,4.0,2.0,Ing0506-1
c0018,4.0,3.0,Ing0506-1
c0018,4.0,4.0,Ing0506-1
c0026,0.0,2.0,Ing0506-1
c0026,1.0,2.0,Ing0506-1
c0026,2.0,2.0,Ing0506-1
c0026,3.0,2.0,Ing0506-1
c0026,4.0,2.0,Ing0506-1
c0046,0.0,2.0,Ing0506-1
c0046,1.0,0.0,Ing0506-1
c0046,1.0,10.0,Ing0506-1
c0046,1.0,3.0,Ing0506-1
c0046,1.0,4.0,Ing0506-1
,2.0,2.0,Ing0506-1
c0046,3.0,2.0,Ing0506-1
c0046,4.0,2.0,Ing0506-1
c0050,2.0,0.0,Ing0506-1
c8888,10.0,1.0,Ing0506-1
c0050,2.0,2.0,Ing0506-1
c0050,2.0,3.0,Ing0506-1
c0050,2.0,4.0,Ing0506-1
c8888,3.0,0.0,Ing0506-1
c0050,3.0,1.0,Ing0506-1
c0050,3.0,2.0,Ing0506-1
c0050,3.0,3.0,Ing0506-1
c0050,3.0,4.0,Ing0506-1
c0050,4.0,0.0,Ing0506-1
c0050,,1.0,Ing0506-1
c8888,4.0,2.0,Ing0506-1
c0050,-1.0,3.0,Ing0506-1
c0050,4.0,,Ing0506-1
c0059,0.0,0.0,Ing0506-1
c0059,2.0,0.0,Ing0506-1
c0059,3.0,0.0,Ing0506-1
c0059,3.0,1.0,Ing0506-1
c0059,3.0,2.0,Ing0506-1
c0059,3.0,3.0,Ing0506-1
c0059,3.0,4.0,Ing0506-1
c0059,4.0,0.0,Ing0506-1
c0064,0.0,0.0,Ing0506-1
c0064,0.0,1.0,Ing0506-1
c0064,0.0,2.0,Ing0506-1
c0064,0.0,3.0,Ing0506-1
c8888,0.0,4.0,Ing0506-1
c0064,4.0,0.0,Ing0506-1
c0064,4.0,3.0,Ing0506-1
c0064,4.0,4.0,Ing0506-1
c0073,0.0,0.0,Ing0506-1
c0073,0.0,1.0,Ing0506-1
c0073,0.0,2.0,Ing0506-1
c0073,10.0,3.0,Ing0506-1
c0073,0.0,4.0,Ing0506-1
c0073,4.0,0.0,Ing0506-1
c0073,4.0,1.0,Ing0506-1
c0073,4.0,2.0,Ing0506-1
c0073,4.0,,Ing0506-1
c0073,4.0,4.0,Ing0506-1
c0085,0.0,0.0,Ing0506-1
c8888,4.0,4.0,Ing0506-1
c0091,0.0,0.0,Ing0506-1
c0091,0.0,4.0,Ing0506-1
c0091,1.0,4.0,Ing0506-1
c0091,2.0,4.0,Ing0506-1
c0091,3.0,4.0,Ing0506-1
c0091,10.0,4.0,Ing0506-1
c0097,0.0,0.0,Ing0506-1
c0097,0.0,1.0,Ing0506-1
c0097,0.0,,Ing0506-1
c0097,0.0,3.0,Ing0506-1
c0097,0.0,4.0,Ing0506-1
c0097,1.0,0.0,Ing0506-1
c0097,1.0,1.0,Ing0506-1
c0097,4.0,0.0,Ing0506-1
c0097,4.0,1.0,Ing0506-1
c0097,4.0,2.0,Ing0506-1
c0097,10.0,3.0,Ing0506-1
c0097,4.0,4.0,Ing0506-1
c0099,1.0,0.0,Ing0506-1
c8888,1.0,1.0,Ing0506-1
c0099,1.0,2.0,Ing0506-1
c0099,1.0,3.0,Ing0506-1
c0099,1.0,4.0,Ing0506-1
c0099,2.0,3.0,Ing0506-1
c0099,3.0,3.0,Ing0506-1
c0099,3.0,4.0,Ing0506-1
c0105,0.0,0.0,Ing0506-1
c0105,0.0,1.0,Ing0506-1
c0105,0.0,2.0,Ing0506-1
c0105,3.0,,Ing0506-1
c0105,3.0,1.0,Ing0506-1
c0105,3.0,2.0,Ing0506-1
c0105,3.0,10.0,Ing0506-1
c0105,3.0,4.0,Ing0506-1
c0105,4.0,0.0,Ing0506-1
c0105,4.0,1.0,Ing0506-1
c0105,4.0,2.0,Ing0506-1
c0105,4.0,3.0,Ing0506-1
c0105,4.0,4.0,Ing0506-1
c0128,0.0,2.0,Ing0506-1
c8888,0.0,4.0,Ing0506-1
c0128,1.0,2.0,Ing0506-1
c0128,1.0,4.0,Ing0506-1
c0128,2.0,,Ing0506-1
c0128,2.0,4.0,Ing0506-1
c0128,3.0,2.0,Ing0506-1
c0128,4.0,2.0,Ing0506-1
c0128,4.0,4.0,Ing0506-1
c0137,0.0,0.0,Ing0506-1
c0137,0.0,1.0,Ing0506-1
c0137,0.0,2.0,Ing0506-1
c0137,4.0,0.0,Ing0506-1
c0137,4.0,1.0,Ing0506-1
c0137,4.0,2.0,Ing0506-1
c0137,4.0,3.0,Ing0506-1
c0137,4.0,4.0,Ing0506-1
c8888,0.0,2.0,Ing0506-1
c0142,1.0,2.0,Ing0506-1
c8888,1.0,10.0,Ing0506-1
c0154,0.0,3.0,Ing0506-1
c0154,0.0,4.0,Ing0506-1
c0154,10.0,3.0,Ing0506-1
c0154,1.0,4.0,Ing0506-1
c8888,2.0,3.0,Ing0506-1
c0154,2.0,4.0,Ing0506-1
c0154,3.0,2.0,Ing0506-1
c0154,,10.0,Ing0506-1
c0154,3.0,4.0,Ing0506-1
c0154,,2.0,Ing0506-1
c0154,4.0,4.0,Ing0506-1
c8888,0.0,0.0,Ing0506-1
c0180,0.0,1.0,Ing0506-1
c0180,0.0,2.0,Ing0506-1
c8888,0.0,3.0,Ing0506-1
c0180,0.0,4.0,Ing0506-1
c0180,1.0,0.0,Ing0506-1
c0180,2.0,0.0,Ing0506-1
c8888,3.0,0.0,Ing0506-1
c0180,4.0,0.0,Ing0506-1
c0180,4.0,1.0,Ing0506-1
c0180,4.0,2.0,Ing0506-1
c0180,4.0,3.0,Ing0506-1
c0180,4.0,4.0,Ing0506-1
c0184,3.0,2.0,Ing0506-1
c0184,3.0,3.0,Ing0506-1
c0184,3.0,4.0,Ing0506-1
c0184,4.0,0.0,Ing0506-1
c0184,,1.0,Ing0506-1
c0184,4.0,2.0,Ing0506-1
c0184,4.0,3.0,Ing0506-1
c0184,4.0,4.0,Ing0506-1
c0185,1.0,2.0,Ing0506-1
c0185,1.0,3.0,Ing0506-1
c0185,1.0,4.0,Ing0506-1
c0185,4.0,0.0,Ing0506-1
c0185,4.0,1.0,Ing0506-1
c0185,4.0,2.0,Ing0506-1
c0185,,3.0,Ing0506-1
c0185,4.0,4.0,Ing0506-1
c0600,0.0,0.0,Ing0506-1
c0600,0.0,4.0,Ing0506-1
c0600,1.0,0.0,Ing0506-1
c0600,2.0,0.0,Ing0506-1
c0600,3.0,0.0,Ing0506-1
c0600,3.0,4.0,Ing0506-1
c0600,4.0,0.0,Ing0506-1
c0600,-1.0,4.0,Ing0506-1
c0724,0.0,0.0,Ing0506-1
c0724,-1.0,1.0,Ing0506-1
c0724,10.0,2.0,Ing0506-1
c8888,1.0,0.0,Ing0506-1
c0724,2.0,0.0,Ing0506-1
c0724,3.0,0.0,Ing0506-1
c0724,4.0,0.0,Ing0506-1
c0724,4.0,4.0,Ing0506-1
c0806,0.0,4.0,Ing0506-1
c0806,1.0,4.0,Ing0506-1
c0806,2.0,4.0,Ing0506-1
c0806,3.0,4.0,Ing0506-1
c0806,4.0,3.0,Ing0506-1
c0806,4.0,4.0,Ing0506-1
c0816,0.0,0.0,Ing0506-1
c0816,0.0,1.0,Ing0506-1
c0816,0.0,2.0,Ing0506-1
c0816,0.0,3.0,Ing0506-1
c0816,0.0,4.0,Ing0506-1
c0820,0.0,0.0,Ing0506-1
c0820,0.0,1.0,Ing0506-1
c0820,0.0,2.0,Ing0506-1
c0820,0.0,3.0,Ing0506-1
c0820,-1.0,4.0,Ing0506-1
c0199,3.0,2.0,Ing0506-1
c0199,3.0,3.0,Ing0506-1
c0199,3.0,4.0,Ing0506-1
c0199,4.0,0.0,Ing0506-1
c0199,4.0,1.0,Ing0506-1
c0199,4.0,2.0,Ing0506-1
c0199,4.0,3.0,Ing0506-1
c0199,4.0,4.0,Ing0506-1
c0200,0.0,1.0,Ing0506-1
c0200,0.0,2.0,Ing0506-1
c0200,1.0,1.0,Ing0506-1
,10.0,2.0,Ing0506-1
c0200,2.0,1.0,Ing0506-1
c8888,2.0,2.0,Ing0506-1
c0200,3.0,2.0,Ing0506-1
c0200,4.0,2.0,Ing0506-1
c0202,3.0,10.0,Ing0506-1
c0202,3.0,1.0,Ing0506-1
c0202,3.0,2.0,Ing0506-1
c0202,3.0,3.0,Ing0506-1
c0202,3.0,4.0,Ing0506-1
c0202,4.0,0.0,Ing0506-1
c0202,4.0,1.0,Ing0506-1
c8888,4.0,2.0,Ing0506-1
c8888,4.0,3.0,Ing0506-1
c0202,4.0,4.0,Ing0506-1
c0212,0.0,4.0,Ing0506-1
c0212,1.0,4.0,Ing0506-1
c0212,2.0,4.0,Ing0506-1
c0212,3.0,4.0,Ing0506-1
c0212,4.0,3.0,Ing0506-1
c0212,4.0,4.0,Ing0506-1
c0228,0.0,0.0,Ing0506-1
c0228,0.0,10.0,Ing0506-1
c0228,-1.0,3.0,Ing0506-1
c8888,0.0,4.0,Ing0506-1
c0228,1.0,0.0,Ing0506-1
c0228,1.0,1.0,Ing0506-1
c8888,1.0,3.0,Ing0506-1
c0228,1.0,4.0,Ing0506-1
c0228,2.0,0.0,Ing0506-1
c0228,2.0,1.0,Ing0506-1
c0228,2.0,3.0,Ing0506-1
c0228,2.0,,Ing0506-1
c0228,3.0,0.0,Ing0506-1
c0228,3.0,1.0,Ing0506-1
c0228,3.0,3.0,Ing0506-1
c0228,3.0,4.0,Ing0506-1
c0228,4.0,0.0,Ing0506-1
c0228,4.0,1.0,Ing0506-1
c0228,4.0,3.0,Ing0506-1
c0228,4.0,4.0,Ing0506-1
c0231,0.0,0.0,Ing0506-1
c0231,0.0,2.0,Ing0506-1
c0231,1.0,2.0,Ing0506-1
c8888,2.0,0.0,Ing0506-1
c0231,2.0,2.0,Ing0506-1
c0231,3.0,2.0,Ing0506-1
c0231,4.0,0.0,Ing0506-1
c0231,4.0,2.0,Ing0506-1
c0261,2.0,2.0,Ing0506-1
c0261,2.0,3.0,Ing0506-1
c0261,2.0,4.0,Ing0506-1
c0261,3.0,0.0,Ing0506-1
c0261,3.0,1.0,Ing0506-1
c0261,3.0,2.0,Ing0506-1
c0261,3.0,3.0,Ing0506-1
c0261,3.0,4.0,Ing0506-1
c0281,0.0,4.0,Ing0506-1
c0281,1.0,4.0,Ing0506-1
c0281,2.0,4.0,Ing0506-1
c0281,3.0,4.0,Ing0506-1
c0281,4.0,4.0,Ing0506-1
c0427,1.0,4.0,Ing0506-1
c0427,2.0,4.0,Ing0506-1
c0427,3.0,4.0,Ing0506-1
c8888,4.0,10.0,Ing0506-1
c0427,4.0,1.0,Ing0506-1
c8888,4.0,2.0,Ing0506-1
c0427,4.0,3.0,Ing0506-1
c0427,4.0,4.0,Ing0506-1
c0429,0.0,0.0,Ing0506-1
c0429,0.0,4.0,Ing0506-1
c0429,1.0,4.0,Ing0506-1
c0429,2.0,4.0,Ing0506-1
c0429,3.0,4.0,Ing0506-1
c0429,4.0,2.0,Ing0506-1
c0429,4.0,3.0,Ing0506-1
c0429,4.0,4.0,Ing0506-1
c0433,0.0,0.0,Ing0506-1
c8888,0.0,1.0,Ing0506-1
c0433,0.0,2.0,Ing0506-1
c0433,4.0,0.0,Ing0506-1
c0433,4.0,1.0,Ing0506-1
c0433,4.0,2.0,Ing0506-1
c0433,4.0,3.0,Ing0506-1
c0433,4.0,4.0,Ing0506-1
c0440,0.0,0.0,Ing0506-1
c0440,0.0,1.0,Ing0506-1
c8888,0.0,2.0,Ing0506-1
c0440,0.0,3.0,Ing0506-1
c0440,0.0,4.0,Ing0506-1
c8888,1.0,0.0,Ing0506-1
c0440,1.0,1.0,Ing0506-1
c0440,1.0,2.0,Ing0506-1
c0442,0.0,0.0,Ing0506-1
c0442,0.0,1.0,Ing0506-1
c8888,10.0,2.0,Ing0506-1
c0442,0.0,3.0,Ing0506-1
c8888,0.0,4.0,Ing0506-1
c0442,4.0,2.0,Ing0506-1
c0442,4.0,3.0,Ing0506-1
c0442,-1.0,4.0,Ing0506-1
c1009,0.0,2.0,Ing0506-1
c1009,0.0,3.0,Ing0506-1
c1009,0.0,4.0,Ing0506-1
c1009,2.0,2.0,Ing0506-1
c1009,2.0,3.0,Ing0506-1
c8888,2.0,4.0,Ing0506-1
c1020,0.0,0.0,Ing0506-1
c1020,0.0,1.0,Ing0506-1
c1020,0.0,2.0,Ing0506-1
c8888,0.0,3.0,Ing0506-1
c1020,0.0,4.0,Ing0506-1
c8888,4.0,0.0,Ing0506-1
c1020,4.0,1.0,Ing0506-1
c1020,4.0,2.0,Ing0506-1
c1020,4.0,3.0,Ing0506-1
c1020,4.0,4.0,Ing0506-1
c1023,0.0,0.0,Ing0506-1
c1023,0.0,1.0,Ing0506-1
c1023,0.0,2.0,Ing0506-1
c1023,0.0,4.0,Ing0506-1
c1023,1.0,0.0,Ing0506-1
c1023,1.0,1.0,Ing0506-1
c1023,1.0,2.0,Ing0506-1
c8888,1.0,4.0,Ing0506-1
c1023,2.0,0.0,Ing0506-1
c1023,2.0,1.0,Ing0506-1
c1023,2.0,2.0,Ing0506-1
c1023,2.0,4.0,Ing0506-1
c1023,3.0,0.0,Ing0506-1
c1023,3.0,1.0,Ing0506-1
c1023,3.0,2.0,Ing0506-1
c1023,3.0,4.0,Ing0506-1
c1023,4.0,0.0,Ing0506-1
c1023,4.0,1.0,Ing0506-1
c1023,4.0,2.0,Ing0506-1
c1023,4.0,4.0,Ing0506-1
c1028,0.0,0.0,Ing0506-1
c1028,0.0,1.0,Ing0506-1
c1028,0.0,2.0,Ing0506-1
c1028,0.0,4.0,Ing0506-1
c1028,1.0,0.0,Ing0506-1
c1028,1.0,1.0,Ing0506-1
c1028,1.0,2.0,Ing0506-1
c1028,1.0,4.0,Ing0506-1
c1028,2.0,0.0,Ing0506-1
c1028,2.0,1.0,Ing0506-1
c1028,2.0,2.0,Ing0506-1
c1028,2.0,4.0,Ing0506-1
c1028,3.0,0.0,Ing0506-1
c1028,3.0,1.0,Ing0506-1
c1028,3.0,2.0,Ing0506-1
c1028,3.0,4.0,Ing0506-1
c1028,-1.0,0.0,Ing0506-1
c1028,4.0,1.0,Ing0506-1
c1028,4.0,2.0,Ing0506-1
c1028,4.0,4.0,Ing0506-1
c1031,0.0,0.0,Ing0506-1
,1.0,0.0,Ing0506-1
c1031,2.0,-1.0,Ing0506-1
c1031,3.0,0.0,Ing0506-1
c8888,10.0,2.0,Ing0506-1
c8888,4.0,0.0,Ing0506-1
c1031,4.0,2.0,Ing0506-1
c1031,4.0,3.0,Ing0506-1
c1032,0.0,0.0,Ing0506-1
c1032,,1.0,Ing0506-1
c1032,0.0,2.0,Ing0506-1
c1032,0.0,4.0,Ing0506-1
c1032,1.0,0.0,Ing0506-1
c1032,1.0,1.0,Ing0506-1
c1032,1.0,2.0,Ing0506-1
c1032,1.0,4.0,Ing0506-1
c1032,-1.0,0.0,Ing0506-1
c1032,2.0,1.0,Ing0506-1
c1032,2.0,2.0,Ing0506-1
c1032,2.0,4.0,Ing0506-1
c8888,3.0,0.0,Ing0506-1
c1032,3.0,1.0,Ing0506-1
c1032,3.0,2.0,Ing0506-1
c1032,10.0,4.0,Ing0506-1
,-1.0,0.0,Ing0506-1
c1032,4.0,1.0,Ing0506-1
c1032,4.0,2.0,Ing0506-1
c1032,4.0,4.0,Ing0506-1
c1033,0.0,2.0,Ing0506-1
c1033,0.0,3.0,Ing0506-1
c1033,10.0,4.0,Ing0506-1
c1033,1.0,2.0,Ing0506-1
c1033,1.0,3.0,Ing0506-1
c1033,10.0,4.0,Ing0506-1
c1033,2.0,2.0,Ing0506-1
c1033,2.0,10.0,Ing0506-1
c1033,2.0,4.0,Ing0506-1
c1033,3.0,2.0,Ing0506-1
c1033,-1.0,3.0,Ing0506-1
c1033,3.0,4.0,Ing0506-1
c1033,4.0,2.0,Ing0506-1
c1033,4.0,3.0,Ing0506-1
c1033,4.0,4.0,Ing0506-1
c1034,0.0,0.0,Ing0506-1
c1034,0.0,1.0,Ing0506-1
c8888,0.0,2.0,Ing0506-1
c1034,0.0,4.0,Ing0506-1
c8888,1.0,0.0,Ing0506-1
c1034,1.0,1.0,Ing0506-1
c1034,1.0,2.0,Ing0506-1
