course_id,day,period,instance
c0053,3,3,Ing0405-3
c0053,3,4,Ing0405-3
c0057,0,0,Ing0405-3
c0057,0,4,Ing0405-3
c0057,2,0,Ing0405-3
c0057,3,0,Ing0405-3
c0057,4,0,Ing0405-3
c0057,4,4,Ing0405-3
c0060,0,2,Ing0405-3
c0060,0,3,Ing0405-3
c0060,1,2,Ing0405-3
c0060,1,3,Ing0405-3
c0060,4,1,Ing0405-3
c0060,4,2,Ing0405-3
c0060,4,4,Ing0405-3
c0094,0,2,Ing0405-3
c0094,1,2,Ing0405-3
c0094,2,2,Ing0405-3
c0094,4,2,Ing0405-3
c0094,4,3,Ing0405-3
c0094,4,4,Ing0405-3
c0107,0,2,Ing0405-3
c0107,0,4,Ing0405-3
c0107,3,3,Ing0405-3
c0107,4,2,Ing0405-3
c0107,4,3,Ing0405-3
c0107,4,4,Ing0405-3
c0112,3,0,Ing0405-3
c0112,3,1,Ing0405-3
c0112,3,3,Ing0405-3
c0112,4,0,Ing0405-3
c0112,4,1,Ing0405-3
c0112,4,4,Ing0405-3
c0114,1,0,Ing0405-3
c0114,2,0,Ing0405-3
c0114,3,0,Ing0405-3
c0114,3,2,Ing0405-3
nan,3,3,Ing0405-3
c0114,3,4,Ing0405-3
c0116,0,0,Ing0405-3
c0116,0,1,Ing0405-3
c0116,1,0,Ing0405-3
c0116,1,1,Ing0405-3
c0116,1,2,Ing0405-3
c0116,1,3,Ing0405-3
c0116,1,4,Ing0405-3
c0117,0,0,Ing0405-3
c0117,0,2,Ing0405-3
c0117,0,3,Ing0405-3
c0117,0,4,Ing0405-3
c0117,1,0,Ing0405-3
c0117,1,2,Ing0405-3
c0117,1,3,Ing0405-3
c0117,1,4,Ing0405-3
c0117,2,2,Ing0405-3
c0117,2,3,Ing0405-3
c0117,2,4,Ing0405-3
c0117,3,0,Ing0405-3
c0117,3,2,Ing0405-3
c0117,3,3,Ing0405-3
c0117,3,4,Ing0405-3
c0117,4,0,Ing0405-3
c0117,4,2,Ing0405-3
c0117,4,3,Ing0405-3
c0117,4,4,Ing0405-3
c0130,0,0,Ing0405-3
c0130,0,1,Ing0405-3
c0130,0,2,Ing0405-3
c0130,0,3,Ing0405-3
c0130,0,4,Ing0405-3
c0130,1,0,Ing0405-3
c0130,1,1,Ing0405-3
c0130,3,2,Ing0405-3
c0130,4,2,Ing0405-3
c0130,4,4,Ing0405-3
c0148,0,2,Ing0405-3
c0148,1,2,Ing0405-3
c0148,1,4,Ing0405-3
c0149,0,2,Ing0405-3
c0149,1,2,Ing0405-3
c0150,1,2,Ing0405-3
c0162,3,0,Ing0405-3
c0162,3,1,Ing0405-3
c0162,3,2,Ing0405-3
c0162,3,3,Ing0405-3
c0162,4,0,Ing0405-3
c0162,4,1,Ing0405-3
c0162,4,2,Ing0405-3
c0162,4,4,Ing0405-3
c0163,3,0,Ing0405-3
c0163,3,1,Ing0405-3
c0163,3,2,Ing0405-3
c0163,3,4,Ing0405-3
c0163,4,0,Ing0405-3
c0163,4,1,Ing0405-3
c0163,4,2,Ing0405-3
c0163,4,3,Ing0405-3
c0163,4,4,Ing0405-3
c0177,0,2,Ing0405-3
c0177,1,2,Ing0405-3
c0177,2,2,Ing0405-3
c0177,3,2,Ing0405-3
c0177,4,2,Ing0405-3
c0198,1,3,Ing0405-3
c0198,1,4,Ing0405-3
c0198,2,3,Ing0405-3
c0198,2,4,Ing0405-3
c0198,4,2,Ing0405-3
c0198,4,4,Ing0405-3
c0223,0,0,Ing0405-3
c0223,0,2,Ing0405-3
c0223,1,2,Ing0405-3
c0223,2,0,Ing0405-3
c0223,2,2,Ing0405-3
c0223,3,2,Ing0405-3
c0223,4,0,Ing0405-3
c0223,4,2,Ing0405-3
c0224,2,4,Ing0405-3
c0224,3,4,Ing0405-3
c0224,4,0,Ing0405-3
c0224,4,1,Ing0405-3
c0224,4,2,Ing0405-3
c0224,4,3,Ing0405-3
c0224,4,4,Ing0405-3
c0227,0,1,Ing0405-3
c0227,0,3,Ing0405-3
c0227,4,1,Ing0405-3
nan,4,2,Ing0405-3
c0227,4,3,Ing0405-3
c0227,4,4,Ing0405-3
c0254,0,0,Ing0405-3
c0254,0,1,Ing0405-3
c0254,0,4,Ing0405-3
c0254,4,0,Ing0405-3
c0254,4,2,Ing0405-3
c0254,4,3,Ing0405-3
c0254,4,4,Ing0405-3
c0441,0,4,Ing0405-3
c0441,1,4,Ing0405-3
c0441,2,2,Ing0405-3
c0441,2,4,Ing0405-3
c0441,3,1,Ing0405-3
c0441,3,4,Ing0405-3
c0441,4,4,Ing0405-3
c0456,0,0,Ing0405-3
c0456,0,1,Ing0405-3
c0456,0,2,Ing0405-3
c0456,0,4,Ing0405-3
c0456,4,0,Ing0405-3
c0456,4,1,Ing0405-3
c0456,4,2,Ing0405-3
c0456,4,3,Ing0405-3
c0456,4,4,Ing0405-3
c0457,3,2,Ing0405-3
c0457,3,3,Ing0405-3
c0457,3,4,Ing0405-3
c0457,4,1,Ing0405-3
c0457,4,2,Ing0405-3
c0486,0,0,Ing0405-3
c0486,0,1,Ing0405-3
c0486,0,3,Ing0405-3
c0486,0,4,Ing0405-3
c0486,3,0,Ing0405-3
c0486,3,1,Ing0405-3
c0486,3,2,Ing0405-3
c0486,3,3,Ing0405-3
c0486,3,4,Ing0405-3
c0486,4,0,Ing0405-3
c0486,4,1,Ing0405-3
c0486,4,2,Ing0405-3
c0486,4,3,Ing0405-3
c0486,4,4,Ing0405-3
c0498,0,3,Ing0405-3
c0498,0,4,Ing0405-3
c0498,1,3,Ing0405-3
c0498,1,4,Ing0405-3
c0498,2,3,Ing0405-3
c0498,2,4,Ing0405-3
c0498,3,3,Ing0405-3
c0498,4,3,Ing0405-3
c0501,0,0,Ing0405-3
c0501,0,1,Ing0405-3
c0501,0,2,Ing0405-3
c0501,0,3,Ing0405-3
nan,0,4,Ing0405-3
c0501,1,0,Ing0405-3
c0501,4,1,Ing0405-3
c0501,4,2,Ing0405-3
c0501,4,3,Ing0405-3
c0501,4,4,Ing0405-3
c0506,0,0,Ing0405-3
c0506,0,1,Ing0405-3
nan,0,2,Ing0405-3
c0506,0,3,Ing0405-3
c0506,0,4,Ing0405-3
c0506,1,0,Ing0405-3
c0506,1,1,Ing0405-3
c0506,1,2,Ing0405-3
c0506,1,3,Ing0405-3
c0506,1,4,Ing0405-3
c0506,4,3,Ing0405-3
c0506,4,4,Ing0405-3
c0510,0,0,Ing0405-3
c0510,0,1,Ing0405-3
c0510,0,2,Ing0405-3
c0510,4,3,Ing0405-3
c0510,4,4,Ing0405-3
c0527,0,0,Ing0405-3
c0527,0,2,Ing0405-3
c0527,0,3,Ing0405-3
c0527,0,4,Ing0405-3
c0527,4,2,Ing0405-3
c0527,4,3,Ing0405-3
c0527,4,4,Ing0405-3
c0745,0,0,Ing0405-3
nan,1,0,Ing0405-3
c0745,2,0,Ing0405-3
c0745,3,0,Ing0405-3
c0773,2,0,Ing0405-3
c0773,2,1,Ing0405-3
c0773,2,3,Ing0405-3
c0773,2,4,Ing0405-3
c0773,3,0,Ing0405-3
c0773,3,1,Ing0405-3
c0773,3,2,Ing0405-3
c0773,3,3,Ing0405-3
c0773,3,4,Ing0405-3
c0773,4,0,Ing0405-3
c0773,4,1,Ing0405-3
c0773,4,2,Ing0405-3
c0773,4,4,Ing0405-3
c0814,0,3,Ing0405-3
c0814,0,4,Ing0405-3
c0814,1,3,Ing0405-3
c0814,1,4,Ing0405-3
c0814,2,4,Ing0405-3
c0814,3,3,Ing0405-3
c0814,3,4,Ing0405-3
c0899,1,3,Ing0405-3
c0899,1,4,Ing0405-3
c0899,2,3,Ing0405-3
c0899,2,4,Ing0405-3
c0899,3,0,Ing0405-3
c0899,3,1,Ing0405-3
c0899,3,2,Ing0405-3
c0901,3,2,Ing0405-3
c0901,4,2,Ing0405-3
c0901,4,4,Ing0405-3
c0991,0,0,Ing0405-3
c0991,1,2,Ing0405-3
c0991,2,0,Ing0405-3
c0991,2,2,Ing0405-3
c0991,4,0,Ing0405-3
c0991,4,2,Ing0405-3
c1007,0,2,Ing0405-3
c1007,1,2,Ing0405-3
c1007,1,3,Ing0405-3
c1007,2,2,Ing0405-3
c1007,2,3,Ing0405-3
c1007,3,2,Ing0405-3
c1007,3,3,Ing0405-3
c1007,4,2,Ing0405-3
c1041,1,0,Ing0405-3
c1041,1,1,Ing0405-3
c1041,1,2,Ing0405-3
c1041,1,3,Ing0405-3
c1041,1,4,Ing0405-3
c1041,3,1,Ing0405-3
c1041,3,2,Ing0405-3
c1041,3,3,Ing0405-3
c1041,4,0,Ing0405-3
c1041,4,3,Ing0405-3
c1041,4,4,Ing0405-3
c0741,2,3,Ing0405-3
nan,2,4,Ing0405-3
c0741,3,0,Ing0405-3
c0741,3,1,Ing0405-3
c0741,3,2,Ing0405-3
c0741,3,3,Ing0405-3
c0741,3,4,Ing0405-3
c0741,4,4,Ing0405-3
c0196,4,0,Ing0405-3
c0196,4,1,Ing0405-3
c0196,4,2,Ing0405-3
c0196,4,3,Ing0405-3
c0196,4,4,Ing0405-3
c0798,0,2,Ing0405-3
c0798,1,2,Ing0405-3
c0798,2,0,Ing0405-3
c0798,2,1,Ing0405-3
c0798,2,3,Ing0405-3
c0798,2,4,Ing0405-3
c0798,3,2,Ing0405-3
c0798,4,2,Ing0405-3
LetIta1,0,2,Let0405-1
LetIta1,0,5,Let0405-1
LetIta1,1,5,Let0405-1
LetIta1,2,3,Let0405-1
LetIta1,2,5,Let0405-1
LetIta1,3,0,Let0405-1
nan,3,1,Let0405-1
LetIta1,3,2,Let0405-1
LetIta1,3,3,Let0405-1
LetIta1,3,4,Let0405-1
LetIta1,3,5,Let0405-1
LetIta1,4,0,Let0405-1
LetIta1,4,1,Let0405-1
LetIta1,4,2,Let0405-1
LetIta1,4,3,Let0405-1
LetIta1,4,4,Let0405-1
LetIta1,4,5,Let0405-1
FilTesItaCS,0,0,Let0405-1
FilTesItaCS,0,1,Let0405-1
nan,0,4,Let0405-1
FilTesItaCS,1,0,Let0405-1
FilTesItaCS,1,5,Let0405-1
FilTesItaCS,2,0,Let0405-1
FilTesItaCS,2,5,Let0405-1
FilTesItaCS,3,0,Let0405-1
FilTesItaCS,3,5,Let0405-1
FilTesItaCS,4,0,Let0405-1
FilTesItaCS,4,5,Let0405-1
LinGreA,0,0,Let0405-1
LinGreA,1,0,Let0405-1
LinGreA,2,0,Let0405-1
LinGreA,3,0,Let0405-1
LinLatA,0,0,Let0405-1
LinLatA,1,0,Let0405-1
LinLatA,2,1,Let0405-1
LinLatA,3,1,Let0405-1
LinLatA,4,0,Let0405-1
LinLetLat1,0,2,Let0405-1
LinLetLat1,2,4,Let0405-1
LinLetLat1,2,5,Let0405-1
LinLetLat1,3,0,Let0405-1
LinLetLat1,3,1,Let0405-1
LinLetLat1,3,2,Let0405-1
LinLetLat1,3,3,Let0405-1
LinLetLat1,3,4,Let0405-1
LinLetLat1,3,5,Let0405-1
LinLetLat1,4,0,Let0405-1
LinLetLat1,4,1,Let0405-1
LinLetLat1,4,2,Let0405-1
LinLetLat1,4,3,Let0405-1
LinLetLat1,4,4,Let0405-1
LinLetLat1,4,5,Let0405-1
LetCriAnt,1,0,Let0405-1
LetCriAnt,2,0,Let0405-1
LetCriAnt,3,0,Let0405-1
LetCriAnt,4,2,Let0405-1
EpiGre,0,0,Let0405-1
EpiGre,0,5,Let0405-1
EpiGre,1,0,Let0405-1
EpiGre,2,0,Let0405-1
EpiGre,2,5,Let0405-1
EpiGre,3,0,Let0405-1
EpiGre,3,5,Let0405-1
EpiGre,4,0,Let0405-1
EpiGre,4,5,Let0405-1
StoMod1,0,0,Let0405-1
StoMod1,0,1,Let0405-1
nan,0,2,Let0405-1
StoMod1,2,4,Let0405-1
StoMod1,3,0,Let0405-1
StoMod1,3,1,Let0405-1
StoMod1,3,3,Let0405-1
StoMod1,3,4,Let0405-1
StoMod1,3,5,Let0405-1
StoMod1,4,0,Let0405-1
StoMod1,4,1,Let0405-1
StoMod1,4,2,Let0405-1
StoMod1,4,3,Let0405-1
StoMod1,4,4,Let0405-1
StoCon,0,0,Let0405-1
StoCon,0,1,Let0405-1
StoCon,0,2,Let0405-1
StoCon,2,3,Let0405-1
StoCon,2,5,Let0405-1
StoCon,3,0,Let0405-1
StoCon,3,2,Let0405-1
StoCon,3,3,Let0405-1
StoCon,3,4,Let0405-1
StoCon,4,0,Let0405-1
StoCon,4,1,Let0405-1
StoCon,4,2,Let0405-1
StoCon,4,3,Let0405-1
StoCon,4,4,Let0405-1
StoCon,4,5,Let0405-1
StoFil1,0,1,Let0405-1
StoFil1,0,2,Let0405-1
StoFil1,4,3,Let0405-1
StoFil1,4,4,Let0405-1
StoFil1,4,5,Let0405-1
StoSci,0,1,Let0405-1
StoSci,0,2,Let0405-1
StoSci,2,3,Let0405-1
StoSci,2,4,Let0405-1
StoSci,2,5,Let0405-1
LinLatB,0,0,Let0405-1
LinLatB,0,1,Let0405-1
LinLatB,0,2,Let0405-1
LinLatB,0,3,Let0405-1
LinLatB,0,4,Let0405-1
LinLatB,1,3,Let0405-1
LinLatB,1,4,Let0405-1
LinLatB,1,5,Let0405-1
LinLatB,2,1,Let0405-1
LinLatB,2,2,Let0405-1
LinLatB,2,3,Let0405-1
nan,2,4,Let0405-1
LinLatB,3,3,Let0405-1
LinLatB,3,4,Let0405-1
LinLatB,4,0,Let0405-1
LinLatB,4,1,Let0405-1
LinLatB,4,3,Let0405-1
LinLatB,4,4,Let0405-1
LinLatB,4,5,Let0405-1
Numism,0,0,Let0405-1
Numism,0,5,Let0405-1
Numism,1,0,Let0405-1
Numism,1,5,Let0405-1
Numism,2,0,Let0405-1
Numism,2,5,Let0405-1
Numism,3,0,Let0405-1
Numism,3,1,Let0405-1
Numism,3,5,Let0405-1
Numism,4,0,Let0405-1
Numism,4,5,Let0405-1
PrePro,0,3,Let0405-1
PrePro,0,4,Let0405-1
PrePro,0,5,Let0405-1
PrePro,1,4,Let0405-1
PrePro,1,5,Let0405-1
PrePro,2,5,Let0405-1
PrePro,4,5,Let0405-1
ArcEge,0,4,Let0405-1
ArcEge,1,4,Let0405-1
ArcEge,1,5,Let0405-1
ArcEge,2,5,Let0405-1
ArcEge,3,5,Let0405-1
ArcEge,4,3,Let0405-1
ArcEge,4,4,Let0405-1
ArcEge,4,5,Let0405-1
Bibeco,0,0,Let0405-1
Bibeco,0,1,Let0405-1
Bibeco,0,2,Let0405-1
Bibeco,1,0,Let0405-1
Bibeco,1,1,Let0405-1
Bibeco,1,2,Let0405-1
Bibeco,2,0,Let0405-1
Bibeco,2,2,Let0405-1
Bibeco,3,1,Let0405-1
Bibeco,3,2,Let0405-1
Bibeco,4,1,Let0405-1
Bibeco,4,2,Let0405-1
ConBenArcLib,1,0,Let0405-1
ConBenArcLib,1,1,Let0405-1
ConBenArcLib,1,3,Let0405-1
ConBenArcLib,1,4,Let0405-1
ConBenArcLib,1,5,Let0405-1
ConBenArcLib,4,3,Let0405-1
ConBenArcLib,4,4,Let0405-1
ConBenArcLib,4,5,Let0405-1
ResBenArcLib,0,0,Let0405-1
ResBenArcLib,0,1,Let0405-1
ResBenArcLib,0,2,Let0405-1
ResBenArcLib,0,4,Let0405-1
ResBenArcLib,1,1,Let0405-1
ResBenArcLib,1,2,Let0405-1
ResBenArcLib,1,3,Let0405-1
ResBenArcLib,1,4,Let0405-1
ResBenArcLib,1,5,Let0405-1
ResBenArcLib,4,3,Let0405-1
ResBenArcLib,4,4,Let0405-1
ResBenArcLib,4,5,Let0405-1
TeoTecCatCla,0,1,Let0405-1
TeoTecCatCla,0,2,Let0405-1
TeoTecCatCla,1,0,Let0405-1
TeoTecCatCla,1,1,Let0405-1
TeoTecCatCla,1,2,Let0405-1
TeoTecCatCla,2,1,Let0405-1
TeoTecCatCla,3,0,Let0405-1
TeoTecCatCla,3,1,Let0405-1
TeoTecCatCla,4,0,Let0405-1
TeoTecCatCla,4,1,Let0405-1
TeoTecCatCla,4,2,Let0405-1
StoArtMed1,0,0,Let0405-1
StoArtMed1,0,1,Let0405-1
StoArtMed1,0,2,Let0405-1
StoArtMed1,0,3,Let0405-1
StoArtMed1,0,5,Let0405-1
StoArtMed1,1,0,Let0405-1
StoArtMed1,1,1,Let0405-1
StoArtMed1,1,3,Let0405-1
StoArtMed1,1,4,Let0405-1
nan,1,5,Let0405-1
StoArtMed1,2,0,Let0405-1
StoArtMed1,2,1,Let0405-1
StoArtMed1,2,2,Let0405-1
StoArtMed1,2,3,Let0405-1
StoArtMed1,2,4,Let0405-1
StoArtMed1,2,5,Let0405-1
StoArtMed1,3,0,Let0405-1
StoArtMed1,3,1,Let0405-1
StoArtMed1,3,2,Let0405-1
IcoIcoA,3,0,Let0405-1
IcoIcoA,3,1,Let0405-1
IcoIcoA,3,2,Let0405-1
IcoIcoA,3,3,Let0405-1
IcoIcoA,3,4,Let0405-1
IcoIcoA,3,5,Let0405-1
IcoIcoA,4,0,Let0405-1
IcoIcoA,4,1,Let0405-1
IcoIcoA,4,2,Let0405-1
IcoIcoA,4,3,Let0405-1
IcoIcoA,4,4,Let0405-1
IcoIcoA,4,5,Let0405-1
StoArtMod1,0,0,Let0405-1
StoArtMod1,0,1,Let0405-1
StoArtMod1,0,2,Let0405-1
StoArtMod1,2,3,Let0405-1
StoArtMod1,2,4,Let0405-1
StoArtMod1,2,5,Let0405-1
StoArtMod1,3,0,Let0405-1
StoArtMod1,3,1,Let0405-1
StoArtMod1,3,3,Let0405-1
StoArtMod1,4,0,Let0405-1
StoArtMod1,4,1,Let0405-1
StoArtMod1,4,2,Let0405-1
StoArtMod1,4,3,Let0405-1
StoArtMod1,4,4,Let0405-1
nan,4,5,Let0405-1
MetRicStoArt,0,0,Let0405-1
MetRicStoArt,2,0,Let0405-1
MetRicStoArt,3,0,Let0405-1
MetRicStoArt,4,0,Let0405-1
StoArtLatAmeA,2,3,Let0405-1
StoArtLatAmeA,2,4,Let0405-1
StoArtLatAmeA,2,5,Let0405-1
StoArtLatAmeA,3,0,Let0405-1
StoArtLatAmeA,3,1,Let0405-1
StoArtLatAmeA,3,2,Let0405-1
StoArtLatAmeA,3,3,Let0405-1
StoArtLatAmeA,3,5,Let0405-1
StoArtLatAmeA,4,0,Let0405-1
StoArtLatAmeA,4,3,Let0405-1
StoArtLatAmeA,4,4,Let0405-1
StoArtLatAmeA,4,5,Let0405-1
StoArtCon1,0,0,Let0405-1
StoArtCon1,0,1,Let0405-1
StoArtCon1,0,3,Let0405-1
StoArtCon1,0,4,Let0405-1
StoArtCon1,0,5,Let0405-1
StoArtCon1,1,0,Let0405-1
StoArtCon1,1,2,Let0405-1
StoArtCon1,1,3,Let0405-1
StoArtCon1,1,4,Let0405-1
StoArtCon1,1,5,Let0405-1
StoArtCon1,2,1,Let0405-1
StoArtCon1,4,3,Let0405-1
StoArtCon1,4,4,Let0405-1
StoArtCon1,4,5,Let0405-1
PsiArt,0,0,Let0405-1
PsiArt,0,1,Let0405-1
PsiArt,0,3,Let0405-1
PsiArt,0,4,Let0405-1
PsiArt,0,5,Let0405-1
PsiArt,1,0,Let0405-1
PsiArt,2,0,Let0405-1
ArcPae,1,3,Let0405-1
ArcPae,1,4,Let0405-1
ArcPae,1,5,Let0405-1
ArcPae,2,3,Let0405-1
ArcPae,2,4,Let0405-1
ArcPae,2,5,Let0405-1
StoGreCS,0,5,Let0405-1
StoGreCS,1,3,Let0405-1
StoGreCS,1,4,Let0405-1
StoGreCS,1,5,Let0405-1
StoGreCS,2,3,Let0405-1
StoGreCS,2,4,Let0405-1
StoGreCS,2,5,Let0405-1
StoGreCS,3,0,Let0405-1
StoGreCS,3,1,Let0405-1
StoGreCS,3,2,Let0405-1
StoGreCS,3,3,Let0405-1
StoGreCS,3,4,Let0405-1
StoGreCS,3,5,Let0405-1
StoGreCS,4,0,Let0405-1
StoGreCS,4,1,Let0405-1
StoGreCS,4,2,Let0405-1
StoGreCS,4,3,Let0405-1
StoGreCS,4,4,Let0405-1
StoGreCS,4,5,Let0405-1
StoMedCS,0,0,Let0405-1
StoMedCS,0,1,Let0405-1
StoMedCS,0,3,Let0405-1
StoMedCS,0,4,Let0405-1
StoMedCS,0,5,Let0405-1
StoMedCS,1,0,Let0405-1
StoMedCS,1,1,Let0405-1
StoMedCS,1,3,Let0405-1
StoMedCS,1,4,Let0405-1
StoMedCS,1,5,Let0405-1
StoMedCS,2,0,Let0405-1
StoMedCS,2,1,Let0405-1
StoMedCS,2,2,Let0405-1
StoMedCS,2,3,Let0405-1
nan,2,5,Let0405-1
StoMedCS,4,5,Let0405-1
BioArcCS,0,0,Let0405-1
BioArcCS,0,1,Let0405-1
BioArcCS,0,2,Let0405-1
BioArcCS,0,3,Let0405-1
BioArcCS,2,3,Let0405-1
BioArcCS,2,4,Let0405-1
BioArcCS,3,0,Let0405-1
BioArcCS,3,1,Let0405-1
BioArcCS,3,2,Let0405-1
BioArcCS,3,3,Let0405-1
BioArcCS,3,4,Let0405-1
BioArcCS,4,0,Let0405-1
BioArcCS,4,1,Let0405-1
BioArcCS,4,2,Let0405-1
BioArcCS,4,3,Let0405-1
BioArcCS,4,4,Let0405-1
BioArcCS,4,5,Let0405-1
Antrop,0,0,Let0405-1
Antrop,0,1,Let0405-1
Antrop,0,2,Let0405-1
Antrop,2,3,Let0405-1
Antrop,2,4,Let0405-1
Antrop,2,5,Let0405-1
Antrop,3,0,Let0405-1
Antrop,3,2,Let0405-1
Antrop,3,3,Let0405-1
Antrop,3,4,Let0405-1
Antrop,4,0,Let0405-1
Antrop,4,1,Let0405-1
Antrop,4,2,Let0405-1
nan,4,3,Let0405-1
Antrop,4,5,Let0405-1
StoArtMed2CS,0,1,Let0405-1
StoArtMed2CS,0,3,Let0405-1
StoArtMed2CS,0,5,Let0405-1
StoArtMed2CS,1,0,Let0405-1
StoArtMed2CS,1,1,Let0405-1
StoArtMed2CS,1,2,Let0405-1
StoArtMed2CS,1,4,Let0405-1
StoArtMed2CS,1,5,Let0405-1
StoArtMed2CS,2,0,Let0405-1
StoArtMed2CS,2,1,Let0405-1
StoArtMed2CS,2,2,Let0405-1
StoArtMed2CS,2,3,Let0405-1
StoArtMed2CS,2,5,Let0405-1
StoArtMed2CS,3,0,Let0405-1
StoArtMed2CS,3,1,Let0405-1
StoArtMed2CS,3,2,Let0405-1
ChiAppBenCul,0,5,Let0405-1
ChiAppBenCul,1,5,Let0405-1
ChiAppBenCul,2,5,Let0405-1
ChiAppBenCul,3,5,Let0405-1
ChiAppBenCul,4,3,Let0405-1
ChiAppBenCul,4,4,Let0405-1
ChiAppBenCul,4,5,Let0405-1
StoArt,0,0,Let0405-1
StoArt,3,0,Let0405-1
StoArt,3,1,Let0405-1
StoArt,3,2,Let0405-1
StoArt,3,3,Let0405-1
StoArt,3,4,Let0405-1
StoArt,3,5,Let0405-1
StoArt,4,0,Let0405-1
StoArt,4,1,Let0405-1
StoArt,4,2,Let0405-1
StoArt,4,3,Let0405-1
StoArt,4,5,Let0405-1
Bibgra,0,0,Let0405-1
Bibgra,0,1,Let0405-1
Bibgra,0,2,Let0405-1
Bibgra,1,0,Let0405-1
Bibgra,1,1,Let0405-1
Bibgra,1,2,Let0405-1
Bibgra,1,3,Let0405-1
Bibgra,2,0,Let0405-1
Bibgra,2,1,Let0405-1
Bibgra,2,2,Let0405-1
Bibgra,2,3,Let0405-1
Bibgra,3,0,Let0405-1
Bibgra,3,1,Let0405-1
Bibgra,3,2,Let0405-1
nan,3,3,Let0405-1
Bibgra,3,4,Let0405-1
Bibgra,3,5,Let0405-1
Bibgra,4,1,Let0405-1
Bibgra,4,2,Let0405-1
Bibgra,4,4,Let0405-1
Bibgra,4,5,Let0405-1
BibgraCS,0,1,Let0405-1
BibgraCS,0,2,Let0405-1
BibgraCS,0,3,Let0405-1
BibgraCS,1,1,Let0405-1
BibgraCS,1,2,Let0405-1
BibgraCS,1,3,Let0405-1
BibgraCS,2,1,Let0405-1
BibgraCS,2,2,Let0405-1
BibgraCS,2,3,Let0405-1
BibgraCS,3,2,Let0405-1
BibgraCS,3,4,Let0405-1
BibgraCS,3,5,Let0405-1
BibgraCS,4,0,Let0405-1
BibgraCS,4,1,Let0405-1
BibgraCS,4,2,Let0405-1
BibgraCS,4,3,Let0405-1
BibgraCS,4,4,Let0405-1
c0006,0,0,Ing0506-1
c0006,1,0,Ing0506-1
c0006,2,0,Ing0506-1
c0006,2,1,Ing0506-1
c0006,2,2,Ing0506-1
c0006,2,3,Ing0506-1
c0006,2,4,Ing0506-1
c0006,3,0,Ing0506-1
c0006,4,0,Ing0506-1
c0006,4,4,Ing0506-1
c0018,0,0,Ing0506-1
c0018,0,3,Ing0506-1
c0018,4,2,Ing0506-1
c0018,4,3,Ing0506-1
c0018,4,4,Ing0506-1
c0026,0,2,Ing0506-1
c0026,1,2,Ing0506-1
c0026,2,2,Ing0506-1
c0026,3,2,Ing0506-1
c0026,4,2,Ing0506-1
c0046,0,2,Ing0506-1
c0046,1,0,Ing0506-1
c0046,1,3,Ing0506-1
c0046,1,4,Ing0506-1
nan,2,2,Ing0506-1
c0046,3,2,Ing0506-1
c0046,4,2,Ing0506-1
c0050,2,0,Ing0506-1
c0050,2,2,Ing0506-1
c0050,2,3,Ing0506-1
c0050,2,4,Ing0506-1
c0050,3,1,Ing0506-1
c0050,3,2,Ing0506-1
c0050,3,3,Ing0506-1
c0050,3,4,Ing0506-1
c0050,4,0,Ing0506-1
c0059,0,0,Ing0506-1
c0059,2,0,Ing0506-1
c0059,3,0,Ing0506-1
c0059,3,1,Ing0506-1
c0059,3,2,Ing0506-1
c0059,3,3,Ing0506-1
c0059,3,4,Ing0506-1
c0059,4,0,Ing0506-1
c0064,0,0,Ing0506-1
c0064,0,1,Ing0506-1
c0064,0,2,Ing0506-1
c0064,0,3,Ing0506-1
c0064,4,0,Ing0506-1
c0064,4,3,Ing0506-1
c0064,4,4,Ing0506-1
c0073,0,0,Ing0506-1
c0073,0,1,Ing0506-1
c0073,0,2,Ing0506-1
c0073,0,4,Ing0506-1
c0073,4,0,Ing0506-1
c0073,4,1,Ing0506-1
c0073,4,2,Ing0506-1
c0073,4,4,Ing0506-1
c0085,0,0,Ing0506-1
c0091,0,0,Ing0506-1
c0091,0,4,Ing0506-1
c0091,1,4,Ing0506-1
c0091,2,4,Ing0506-1
c0091,3,4,Ing0506-1
c0097,0,0,Ing0506-1
c0097,0,1,Ing0506-1
c0097,0,3,Ing0506-1
c0097,0,4,Ing0506-1
c0097,1,0,Ing0506-1
c0097,1,1,Ing0506-1
c0097,4,0,Ing0506-1
c0097,4,1,Ing0506-1
c0097,4,2,Ing0506-1
c0097,4,4,Ing0506-1
c0099,1,0,Ing0506-1
c0099,1,2,Ing0506-1
c0099,1,3,Ing0506-1
c0099,1,4,Ing0506-1
c0099,2,3,Ing0506-1
c0099,3,3,Ing0506-1
c0099,3,4,Ing0506-1
c0105,0,0,Ing0506-1
c0105,0,1,Ing0506-1
c0105,0,2,Ing0506-1
c0105,3,1,Ing0506-1
c0105,3,2,Ing0506-1
c0105,3,4,Ing0506-1
c0105,4,0,Ing0506-1
c0105,4,1,Ing0506-1
c0105,4,2,Ing0506-1
c0105,4,3,Ing0506-1
c0105,4,4,Ing0506-1
c0128,0,2,Ing0506-1
c0128,1,2,Ing0506-1
c0128,1,4,Ing0506-1
c0128,2,4,Ing0506-1
c0128,3,2,Ing0506-1
c0128,4,2,Ing0506-1
c0128,4,4,Ing0506-1
c0137,0,0,Ing0506-1
c0137,0,1,Ing0506-1
c0137,0,2,Ing0506-1
c0137,4,0,Ing0506-1
c0137,4,1,Ing0506-1
c0137,4,2,Ing0506-1
c0137,4,3,Ing0506-1
